Date,RELIANCE.NS
2022-09-06,0.010526034286717945
2022-09-07,-0.00581470962544095
2022-09-08,0.0014137060819190417
2022-09-09,-0.006227184727505497
2022-09-12,0.011189808879013441
2022-09-13,0.0083523394712548
2022-09-14,-0.011985868956105317
2022-09-15,-0.009909761364441771
2022-09-16,-0.02477856529825928
2022-09-19,0.0013003341836381743
2022-09-20,0.00015985959711106723
2022-09-21,0.002757030454368925
2022-09-22,-0.009423352777839678
2022-09-23,-0.018744184995918123
2022-09-26,-0.02547659688841286
2022-09-27,0.007950048513079233
2022-09-28,-0.02662496031442696
2022-09-29,-0.0030654136433950763
2022-09-30,0.022556219776145525
2022-10-03,-0.0034695692093079655
2022-10-04,0.01844266203334577
2022-10-06,0.003687980167660143
2022-10-07,0.004231963535250571
2022-10-10,-0.0109153781425948
2022-10-11,-0.019910236763623912
2022-10-12,0.007358308919234835
2022-10-13,0.003178484878301635
2022-10-14,-0.005078014047500079
2022-10-17,0.016050161987150702
2022-10-18,0.01764390926941073
2022-10-19,0.01739930775856724
2022-10-20,0.002686613542715266
2022-10-21,-0.011597324220869898
2022-10-24,0.003337933287856698
2022-10-25,-0.015444541696801206
2022-10-27,0.003931999550077947
2022-10-28,0.030598044809450275
2022-10-31,0.009282783677044382
2022-11-01,-0.007746260541677152
2022-11-02,0.006245323406491199
2022-11-03,0.0037319202450816213
2022-11-04,0.014715302757393856
2022-11-07,0.005341845522334188
2022-11-09,-0.0009974666828893586
2022-11-10,-0.012096667776069547
2022-11-11,0.023051558111111037
2022-11-14,-0.00484477949151052
2022-11-15,-0.0044862027238016244
2022-11-16,-0.005733969771021696
2022-11-17,0.0025844804296910606
2022-11-18,-0.0005386101697008039
2022-11-21,-0.017997112481953015
2022-11-22,0.005547101142766131
2022-11-23,-0.00311895577218968
2022-11-24,0.008623467238071614
2022-11-25,0.014927646405503703
2022-11-28,0.03436355168456795
2022-11-29,0.0017172977153065982
2022-11-30,0.007060715607579038
2022-12-01,-0.0029472660250247085
2022-12-02,-0.0004223246650565393
2022-12-05,-0.014583970010433434
2022-12-06,0.002889044290670828
2022-12-07,-0.014757175860901528
2022-12-08,-0.0004717578852978521
2022-12-09,-0.015155057116105985
2022-12-12,0.0015329437891229425
2022-12-13,0.004554133795115156
2022-12-14,-0.003619109206291826
2022-12-15,-0.01420379579667752
2022-12-16,-0.004945006507952154
2022-12-19,0.0131353074771976
2022-12-20,0.00865633546784883
2022-12-21,-0.014226983464187715
2022-12-22,-0.0025924338303924266
2022-12-23,-0.02932730345343615
2022-12-26,0.008732240294666793
2022-12-27,0.008181385546840447
2022-12-28,-9.825338065183598e-05
2022-12-29,-0.0004520099625056062
2022-12-30,0.001533386268664838
2023-01-02,0.011267369057567311
2023-01-03,-0.007317950753709557
2023-01-04,-0.01505626989891129
2023-01-05,-0.0017867113818760272
2023-01-06,0.009088778890981475
2023-01-09,0.02361146920188606
2023-01-10,-0.014787388998815265
2023-01-11,-0.012605352066863418
2023-01-12,-0.021594304044218804
2023-01-13,-0.001618224691639858
2023-01-16,-0.009523522608857027
2023-01-17,0.014197583677735048
2023-01-18,-0.0016541938679829338
2023-01-19,-0.0010707295245805382
2023-01-20,-0.011892980161563704
2023-01-23,-0.005056059476819086
2023-01-24,-0.005904560308146678
2023-01-25,-0.01382486439006081
2023-01-27,-0.018971177009847073
2023-01-30,0.009583559952507814
2023-01-31,-0.0025005184388587898
2023-02-01,-0.005926381856798946
2023-02-02,-0.005534415417371874
2023-02-03,0.0008810710385502851
2023-02-06,-0.0075353840416571005
2023-02-07,-0.002401102459455462
2023-02-08,0.019970565420619923
2023-02-09,0.0017430700430827173
2023-02-10,-0.008234049111923936
2023-02-13,-0.005691914933354525
2023-02-14,0.023565201007728964
2023-02-15,0.0226439505635323
2023-02-16,-0.0007813454381400131
2023-02-17,0.004176853319787899
2023-02-20,-0.010572664052723058
2023-02-21,0.008159429567590415
2023-02-22,-0.022677998653353404
2023-02-23,-0.0047920557380682904
2023-02-24,0.006842678152528814
2023-02-27,-0.006649328655966902
2023-02-28,-0.01913130190652368
2023-03-01,0.009192494808849982
2023-03-02,-0.007615601344210132
2023-03-03,0.025515537487140083
2023-03-06,0.009767623777659828
2023-03-08,0.0035911804923451918
2023-03-09,-0.024034590376451392
2023-03-10,-0.015492198022396542
2023-03-13,-0.016446320154142047
2023-03-14,-0.0037426419231378905
2023-03-15,-0.017091736536458013
2023-03-16,-0.004984330095755052
2023-03-17,-0.0012578056481240552
2023-03-20,-0.009828652631628354
2023-03-21,0.031095783633779517
2023-03-22,0.003040240627299351
2023-03-23,-0.01265043541995059
2023-03-24,-0.019797240492086643
2023-03-27,0.015544805179437349
2023-03-28,0.004670462623840299
2023-03-29,-0.005916435134161957
2023-03-31,0.04311541697222654
2023-04-03,0.00017161391183129204
2023-04-05,-0.0024019531267025496
2023-04-06,0.006707101431213225
2023-04-10,-0.0070895451222589
2023-04-11,0.004946597997528501
2023-04-12,0.00440857578897802
2023-04-13,0.003771374655578308
2023-04-17,0.005073180123777998
2023-04-18,-0.011446835349817275
2023-04-19,0.004977821693983531
2023-04-20,-0.0025299050535229073
2023-04-21,0.0012575605513753807
2023-04-24,0.003831465166304504
2023-04-25,0.007654775303993722
2023-04-26,-0.005871009310085773
2023-04-27,0.006329076665974487
2023-04-28,0.018278901573977047
2023-05-02,0.008490070042801667
2023-05-03,-0.008582476109975645
2023-05-04,0.011528404448272411
2023-05-05,-0.0025530362364671877
2023-05-08,0.01234764080761197
2023-05-09,0.0030948833980042334
2023-05-10,0.006876298452555218
2023-05-11,-0.006528898860441723
2023-05-12,0.001632817023904387
2023-05-15,0.0019723318141513513
2023-05-16,-0.01424128651766865
2023-05-17,-0.005909148369491746
2023-05-18,-0.002152256026492272
2023-05-19,0.0032455094648973226
2023-05-22,0.005344085309131108
2023-05-23,-0.00018331801689330796
2023-05-24,-0.0058257447039378185
2023-05-25,-0.00012295069841361528
2023-05-26,0.027275177223661906
2023-05-29,0.005625197967985551
2023-05-30,-0.00025779522911206776
2023-05-31,-0.019861505980269256
2023-06-01,-0.0026923653232701072
2023-06-02,-0.003268154787105848
2023-06-05,0.008980979718488769
2023-06-06,0.0008478003068661533
2023-06-07,0.007582647132798437
2023-06-08,0.0006002911754734441
2023-06-09,-0.007080748172205498
2023-06-12,0.0008862741920747652
2023-06-13,0.014773657669752804
2023-06-14,0.012297414814561813
2023-06-15,0.00027433864790227247
2023-06-16,0.009735408097244713
2023-06-19,-0.009932564181680537
2023-06-20,0.0020769665976194673
2023-06-21,0.002815661835301242
2023-06-22,-0.011231128854577332
2023-06-23,-0.008183777628040678
2023-06-26,-0.007634878421472924
2023-06-27,0.00036067853855548115
2023-06-28,0.01323874951584103
2023-06-30,0.00820318900730177
2023-07-03,0.025664134100495506
2023-07-04,-0.010303192943984851
2023-07-05,-0.0016416790845353857
2023-07-06,0.02099047816519084
2023-07-07,-0.001951575828064378
2023-07-10,0.03852136304768217
2023-07-11,0.010840679390565988
2023-07-12,0.0011031124309985874
2023-07-13,-0.008942224370945384
2023-07-14,-0.0008384856837416743
2023-07-17,0.020432860121354146
2023-07-18,0.008492056821770566
2023-07-19,0.007587453680580669
2023-07-20,-0.0012110160113818491
2023-07-21,-0.030956034959494394
2023-07-24,-0.020226453762084984
2023-07-25,-0.000643187255803146
2023-07-26,0.016252171732105358
2023-07-27,-0.009302464637258923
2023-07-28,0.010049186754339967
2023-07-31,0.008465680377409468
2023-08-01,-0.014141416292952513
2023-08-02,-0.010683560280627447
2023-08-03,-0.004202931956756251
2023-08-04,0.01359090203574942
2023-08-07,0.00569825283609493
2023-08-08,-0.006022620055359029
2023-08-09,0.006597284089354005
2023-08-10,0.00445514777219147
2023-08-11,0.004218391040597069
2023-08-14,0.011817130551516453
2023-08-16,-0.0008147887022478262
2023-08-17,-0.014426274382724147
2023-08-18,0.007407312320096615
2023-08-21,-0.010911355756610841
2023-08-22,-0.0002381397614932279
2023-08-23,0.0011114208967042405
2023-08-24,-0.016810678936159063
2023-08-25,-0.004617245392697478
2023-08-28,-0.009966240806545956
2023-08-29,-0.009575426232875661
2023-08-30,-0.0009503179429315445
2023-08-31,-0.004569872649979989
2023-09-01,0.002347282559604702
2023-09-04,-0.0008081872384706479
2023-09-05,0.005351225504199197
2023-09-06,0.002104295142818735
2023-09-07,0.0013587018437817289
2023-09-08,0.0066612164456441025
2023-09-11,0.010783439915323711
2023-09-12,-0.01444666457022481
2023-09-13,0.00500225037229729
2023-09-14,0.0009179448791560851
2023-09-15,0.0018547576674545763
2023-09-18,-0.008706856102569382
2023-09-20,-0.022286652094236636
2023-09-21,-0.0072831847863188415
2023-09-22,-0.004165238351185874
2023-09-25,-0.0061572800938944905
2023-09-26,0.0008757834526107455
2023-09-27,0.011270019009101295
2023-09-28,-0.01469030729178833
2023-09-29,0.004669959596351303
2023-10-03,-0.011450041013992163
2023-10-04,-0.001725447674258196
2023-10-05,-2.1574819401237733e-05
2023-10-06,0.0016853167113655143
2023-10-09,-0.008520313119544265
2023-10-10,0.004416409321920778
2023-10-11,0.015876854862132417
2023-10-12,0.0018548984063984086
2023-10-13,-4.239754450174882e-05
2023-10-16,-0.002234811744303733
2023-10-17,0.00477803910903396
2023-10-18,-0.013268170571580029
2023-10-19,-0.007680782866891889
2023-10-20,-0.003056974870395357
2023-10-23,-0.015614800545062035
2023-10-25,-0.0023198318619076508
2023-10-26,-0.013928481681996563
2023-10-27,0.017651007578809663
2023-10-30,0.020610731187770126
2023-10-31,-0.010637806825655738
2023-11-01,0.0041522675846532575
2023-11-02,0.009924298360359796
2023-11-03,-0.00021550362550659674
2023-11-06,0.00832004213882076
2023-11-07,-0.006498527100767593
2023-11-08,0.005206939241156672
2023-11-09,-0.010852272428152565
2023-11-10,0.0018825948855072383
2023-11-13,-0.00012951322787979613
2023-11-15,0.01808085838757778
2023-11-16,0.0018035497993185157
2023-11-17,-0.002181512827418408
2023-11-20,-0.0026320169281037753
2023-11-21,0.012577785436250544
2023-11-22,0.003909480847741342
2023-11-23,0.0030566832931728793
2023-11-24,-0.0006679754440481744
2023-11-28,0.00020886901180094952
2023-11-29,0.0026311177982716316
2023-11-30,-0.00968464262088975
2023-12-01,0.007087475090490347
2023-12-04,0.010817257318952223
2023-12-05,0.007251502138246435
2023-12-06,0.009578614607861358
2023-12-07,-0.0016456134014709578
2023-12-08,-0.0005291219258676261
2023-12-11,0.0014659208701182092
2023-12-12,-0.014353336326153543
2023-12-13,0.004083924439230335
2023-12-14,0.012407878893459401
2023-12-15,0.012763146193288888
2023-12-18,0.010177811360086553
2023-12-19,0.01471637000434134
2023-12-20,-0.012098842466514048
2023-12-21,0.014007963870131368
2023-12-22,0.0009755171493399661
2023-12-26,0.005068148217326707
2023-12-27,0.0034134348904943934
2023-12-28,0.007228826314022996
2023-12-29,-0.007906137122776657
2024-01-01,0.0020503959738025213
2024-01-02,0.008280987474499568
2024-01-03,-0.010874167335911844
2024-01-04,0.005167727650784659
2024-01-05,0.004255552919257832
2024-01-08,-0.007803699145799592
2024-01-09,-0.002647642701601227
2024-01-10,0.02697160551048494
2024-01-11,0.026300923271046495
2024-01-12,0.007960064576844506
2024-01-15,0.017071220427544942
2024-01-16,-0.013987237803242403
2024-01-17,-0.009493484322555479
2024-01-18,0.004682050055125231
2024-01-19,-0.00036551886013491686
2024-01-23,-0.028428808417957585
2024-01-24,0.011516122729174016
2024-01-25,0.00684581273665974
2024-01-29,0.07019207209119882
2024-01-30,-0.02791689228070482
2024-01-31,0.013497874423745282
2024-02-01,1.758461973300207e-05
2024-02-02,0.021764290764849425
2024-02-05,-0.01281131092421095
2024-02-06,-0.007800369205568813
2024-02-07,0.01005038239615974
2024-02-08,0.005529920201540195
2024-02-09,0.007326911261691604
2024-02-12,-0.005750451759874653
2024-02-13,0.0087788239322526
2024-02-14,0.011108520303732217
2024-02-15,-0.0072736244199861355
2024-02-16,-0.006816993632388413
2024-02-19,0.009191620663659084
2024-02-20,-0.0020183055777382997
2024-02-21,-0.0022603054647595267
2024-02-22,0.009572803224650261
2024-02-23,0.008014149187248298
2024-02-26,-0.004217973849401924
2024-02-27,-0.001126117932493731
2024-02-28,-0.020210035106284052
2024-02-29,0.0035552472908801924
2024-03-01,0.021443640697963895
2024-03-04,0.010237124249434348
2024-03-05,-0.004776431842498208
2024-03-06,0.0018663295556990978
2024-03-07,-0.016017850921698162
2024-03-11,-0.008333789276905645
2024-03-12,0.006017298002358951
2024-03-13,-0.029313595401854298
2024-03-14,-0.0004888298556977588
2024-03-15,-0.009256142741806528
2024-03-18,0.014983603202708196
2024-03-19,-0.009882156674163367
2024-03-20,0.012980219098305268
2024-03-21,0.0050042992920542595
2024-03-22,0.0027912400118077496
2024-03-26,-0.009243837322053361
2024-03-27,0.03556867587086776
2024-03-28,-0.004688961130108638
2024-04-01,-0.0007235165386677567
2024-04-02,0.001464811073660366
2024-04-03,-0.010323035879955644
2024-04-04,-0.005894987923230066
2024-04-05,-0.0019311156675492214
2024-04-08,0.01772141919922743
2024-04-09,-0.015023746924568426
2024-04-10,0.010880323249758295
2024-04-12,-0.008397617379594657
2024-04-15,-0.001584833608396563
2024-04-16,0.0006314809277145894
2024-04-18,-0.0009721286757068404
2024-04-19,0.003960910062861478
2024-04-22,0.006615009792733995
2024-04-23,-0.013869611113239366
2024-04-24,-0.006270014606944763
2024-04-25,0.006757739970109977
2024-04-26,-0.00508564388380528
2024-04-29,0.008588313530505154
2024-04-30,0.0013481560832511175
2024-05-02,-0.00030680580785069633
2024-05-03,-0.022194904957440698
2024-05-06,-0.010094142707927745
2024-05-07,-0.012715588039204029
2024-05-08,0.012183618665748464
2024-05-09,-0.017218327297845226
2024-05-10,0.009540112993453143
2024-05-13,-0.0033572108910882026
2024-05-14,0.012386803517364653
2024-05-15,-0.002675838065554381
2024-05-16,0.006407549125266865
2024-05-17,0.007261438264315689
2024-05-21,0.0002960210860205592
2024-05-22,0.017077143077331547
2024-05-23,0.01738959929387196
2024-05-24,-0.003903004241625929
2024-05-27,-0.009457830264325784
2024-05-28,-0.006854243269317606
2024-05-29,-0.010592620254145868
2024-05-30,-0.011053153891567913
2024-05-31,0.003895184900022164
2024-06-03,0.055875967019565875
2024-06-04,-0.07485140469382034
2024-06-05,0.016800530945147996
2024-06-06,0.007636796949228142
2024-06-07,0.026788121774310447
2024-06-10,0.0009865011142895508
2024-06-11,-0.010007397316991185
2024-06-12,0.0045650597628161815
2024-06-13,0.001315603264813836
2024-06-14,0.008394530689067148
2024-06-18,0.0023518619517457484
2024-06-19,-0.015107836072132064
2024-06-20,0.0103176933649618
2024-06-21,-0.013231972490982069
2024-06-24,-0.008750573559260566
2024-06-25,0.008793185758779076
2024-06-26,0.0411752309284259
2024-06-27,0.010914679353931867
2024-06-28,0.022769536628484355
2024-07-01,-0.0033537739776928754
2024-07-02,0.0032208157613302646
2024-07-03,-0.008146005840799275
2024-07-04,0.001030653444264562
2024-07-05,0.022264705796238182
2024-07-08,0.007726807675346281
2024-07-09,-0.006636852552564965
2024-07-10,-0.003804414522040611
2024-07-11,-0.002256606012083995
2024-07-12,0.010169875248472238
2024-07-15,0.00031314816413607893
2024-07-16,-0.01313216821093699
2024-07-18,0.006613864970271832
2024-07-19,-0.019868638319029297
2024-07-22,-0.03502873474372403
2024-07-23,-0.008512924756103102
2024-07-24,0.005242276345356123
2024-07-25,-0.0022062441131743826
2024-07-26,0.011139742374659978
2024-07-29,0.007339108470147293
2024-07-30,-0.004571978958622713
2024-07-31,-0.00510530447303148
2024-08-01,0.006559719728269409
2024-08-02,-0.0105425706596185
2024-08-05,-0.03468225254936952
2024-08-06,0.0060283569834118644
2024-08-07,0.0060265232562009
2024-08-08,-0.010717965775110527
2024-08-09,0.017372604731512142
2024-08-12,-0.009275626479931298
2024-08-13,0.0020539625708344555
2024-08-14,-0.001212829017154804
2024-08-16,0.011184530964905015
2024-08-19,0.01031767040923448
2024-08-20,0.005072514903698089
2024-08-21,0.0018216343472330365
2024-08-22,-0.0003670172821144124
2024-08-23,0.001234884122548019
2024-08-26,0.008416841559635069
2024-08-27,-0.008032538192779826
2024-08-28,-0.001432843330646083
2024-08-29,0.01510038896552457
2024-08-30,-0.007429660332829102
2024-09-02,0.004388498360848425
2024-09-03,-0.004699108263862328
2024-09-04,0.003594813625582116
2024-09-05,-0.01424521020586289
2024-09-06,-0.018855016312041895
2024-09-09,-0.00162130368612734
2024-09-10,-0.0006324620380312451
2024-09-11,-0.006859264657110176
2024-09-12,0.01949704083806436
2024-09-13,-0.004848646273265755
2024-09-16,-0.0008657800417685158
2024-09-17,0.000645712066227766
2024-09-18,-0.006011103043068844
2024-09-19,0.00425370267595615
2024-09-20,0.011056912440321032
2024-09-23,0.005013660610634352
2024-09-24,-0.002678525558589717
2024-09-25,0.003071732849347697
2024-09-26,0.0026774947777858937
2024-09-27,0.018842467075386393
2024-09-30,-0.03249956174131363
2024-10-01,-0.007957679890677194
2024-10-03,-0.03949269208533057
2024-10-04,-0.014534730523430572
2024-10-07,-0.011395420352580121
2024-10-08,0.0194239966524532
2024-10-09,-0.01628076313106086
2024-10-10,-0.0025825772062730845
2024-10-11,0.0007658021900851519
2024-10-14,0.0003097665148292794
2024-10-15,-0.02076462740368623
2024-10-16,0.007477531023245998
2024-10-17,0.0017355366215876522
2024-10-18,0.002119514103785969
2024-10-21,0.007283144152932186
2024-10-22,-0.018879655477459623
2024-10-23,-0.0035917520257832125
2024-10-24,0.0009526096826493191
2024-10-25,-0.008919334931152934
2024-10-28,0.004895114899429842
2024-10-29,0.004234301118042572
2024-10-30,0.0029104745988790537
2024-10-31,-0.008817617250717169
2024-11-01,0.004954757886030059
2024-11-04,-0.02726622615482377
2024-11-05,0.002419062081197243
2024-11-06,0.015360433017062691
2024-11-07,-0.014863959263467397
2024-11-08,-0.01677333590404584
2024-11-11,-0.008607642550177097
2024-11-12,0.0012179710824313794
2024-11-13,-0.017422017670066903
2024-11-14,0.012419645590951989
2024-11-18,-0.005403915411881233
2024-11-19,-0.01514973443612555
2024-11-21,-0.015020332373453904
2024-11-22,0.03466883977199631
2024-11-25,0.017069672210535236
2024-11-26,0.0067599179252813
2024-11-27,-0.0019295034595612215
2024-11-28,-0.017321295773564005
2024-11-29,0.016839745390603067
2024-12-02,0.013117256434050262
2024-12-03,0.010808475462453115
2024-12-04,-0.010844142312697147
2024-12-05,0.010008087816572253
2024-12-06,-0.007942226821521237
2024-12-09,-0.01250425525373744
2024-12-10,-0.00795284633887361
2024-12-11,-0.005175693128900094
2024-12-12,-0.0119698620049552
2024-12-13,0.007878676953671393
2024-12-16,-0.003574623896608675
2024-12-17,-0.018134560064890004
2024-12-18,0.006383971681293232
2024-12-19,-0.018192738883663018
2024-12-20,-0.02043955684943488
2024-12-23,0.014104370921263154
2024-12-24,0.0003680846263756088
2024-12-26,-0.0050705022120551835
2024-12-27,0.0036990497900886155
2024-12-30,-0.008476419522493672
2024-12-31,0.003923329216690696
